"id_turma";"codigo_turma";"id_docente_interno";"id_docente_externo";"observacao";"id_componente_curricular";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes";
"1239309";"01";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:05:08.258";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239311";"02";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"6";"REGULAR";"f";"2015-06-18 20:09:19.909";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239312";"03";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:10:37.883";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239315";"01A";"5756281";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:00.26";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239315";"01A";"5756456";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:00.26";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239315";"01A";"26173";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:00.26";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239315";"01A";"25448";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:00.26";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239316";"04";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"6";"REGULAR";"f";"2015-06-18 20:11:49.876";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239317";"05";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:14:31.038";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239318";"06";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:16:31.978";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239319";"07";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"7";"7";"REGULAR";"f";"2015-06-18 20:17:53.095";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239320";"08";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:19:49.247";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"5754335";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"5752213";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"5755282";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"22907";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"23189";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"37281";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"22869";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"5754345";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239321";"09";"2300648";"";"";"54276";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"2M12 4M1234 (02/02/2015 - 20/06/2015)";"6";"7";"REGULAR";"f";"2015-06-18 20:20:53.227";"f";"";"114";"CONSOLIDADA";"";"Presencial";
"1239322";"01B";"26173";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:04.639";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239322";"01B";"5756281";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:04.639";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239322";"01B";"5756586";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M234";"11";"10";"REGULAR";"f";"2015-06-19 13:35:04.639";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239323";"01C";"26173";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M256";"5";"10";"REGULAR";"f";"2015-06-19 13:35:02.551";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239323";"01C";"5756456";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M256";"5";"10";"REGULAR";"f";"2015-06-19 13:35:02.551";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239323";"01C";"5756281";"";"";"2045607";"GRADUAÇÃO";"Campus Central";"DNUT / Sala 4";"2015";"1";"2015-02-02";"2015-06-20";"3M2345 5M256";"5";"10";"REGULAR";"f";"2015-06-19 13:35:02.551";"f";"1239314";"126";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"5757079";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"5755844";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"5753913";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"5752557";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"63327";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
"1239324";"01";"5755848";"";"";"54282";"GRADUAÇÃO";"Campus Central";"HUOL";"2015";"1";"2015-02-02";"2015-06-20";"4T34 6T12";"54";"55";"REGULAR";"f";"2015-06-22 17:50:26.674";"f";"";"72";"CONSOLIDADA";"";"Presencial";
